lsoa21cd,msoa21cd,ltla21cd,rgn21cd,lng,lat,population
E01007539,E02001573,E08000017,E12000003,-1.2381,53.4824,1435
E01007540,E02001573,E08000017,E12000003,-1.2379,53.4777,1618
E01007541,E02001573,E08000017,E12000003,-1.245,53.477,1492
E01007542,E02001570,E08000017,E12000003,-1.2401,53.4894,2065
E01007543,E02001570,E08000017,E12000003,-1.2566,53.487,1427
E01007544,E02001570,E08000017,E12000003,-1.2529,53.4876,1658
E01007545,E02001572,E08000017,E12000003,-1.1839,53.4869,1355
E01007546,E02001571,E08000017,E12000003,-1.1858,53.492,1338
E01007547,E02001572,E08000017,E12000003,-1.1915,53.4838,1470
E01007548,E02001572,E08000017,E12000003,-1.1855,53.4809,1856
E01007549,E02001572,E08000017,E12000003,-1.1972,53.4784,1422
E01007550,E02001572,E08000017,E12000003,-1.1884,53.4766,1677
E01007551,E02001571,E08000017,E12000003,-1.1759,53.5006,1622
E01007552,E02001571,E08000017,E12000003,-1.1824,53.4999,1331
E01007553,E02001546,E08000017,E12000003,-1.0018,53.5794,1605
E01007554,E02001544,E08000017,E12000003,-1.0112,53.5818,1531
E01007555,E02001544,E08000017,E12000003,-1.0157,53.5782,1314
E01007556,E02001544,E08000017,E12000003,-1.0212,53.5776,1336
E01007557,E02001546,E08000017,E12000003,-0.9715,53.5486,2935
E01007558,E02001546,E08000017,E12000003,-1.007,53.5772,1458
E01007559,E02001546,E08000017,E12000003,-0.9793,53.575,1190
E01007560,E02001546,E08000017,E12000003,-1.0149,53.569,1651
E01007561,E02001544,E08000017,E12000003,-1.0309,53.563,1345
E01007562,E02001544,E08000017,E12000003,-1.0186,53.5696,1351
E01007563,E02001544,E08000017,E12000003,-1.02,53.5838,1433
E01007564,E02001556,E08000017,E12000003,-1.0977,53.5304,1548
E01007565,E02001556,E08000017,E12000003,-1.1032,53.5328,1508
E01007566,E02001556,E08000017,E12000003,-1.0907,53.5323,1626
E01007567,E02001556,E08000017,E12000003,-1.1082,53.528,1316
E01007568,E02001556,E08000017,E12000003,-1.1016,53.5263,1541
E01007569,E02001556,E08000017,E12000003,-1.0931,53.5268,1608
E01007570,E02001553,E08000017,E12000003,-1.0977,53.5368,1432
E01007571,E02001569,E08000017,E12000003,-1.2888,53.4966,1652
E01007572,E02001569,E08000017,E12000003,-1.2843,53.5012,1325
E01007573,E02001569,E08000017,E12000003,-1.2978,53.4998,1449
E01007574,E02001569,E08000017,E12000003,-1.3036,53.497,1446
E01007575,E02001568,E08000017,E12000003,-1.2728,53.4997,1267
E01007576,E02001569,E08000017,E12000003,-1.2832,53.4967,1417
E01007577,E02001569,E08000017,E12000003,-1.2956,53.4953,1395
E01007578,E02001568,E08000017,E12000003,-1.2772,53.4955,1534
E01007579,E02001568,E08000017,E12000003,-1.2671,53.4954,2802
E01007580,E02001568,E08000017,E12000003,-1.2699,53.5016,1269
E01007581,E02001554,E08000017,E12000003,-1.1654,53.5323,1373
E01007582,E02001554,E08000017,E12000003,-1.1663,53.5347,1380
E01007583,E02001558,E08000017,E12000003,-1.2705,53.5186,1353
E01007584,E02001559,E08000017,E12000003,-1.1556,53.528,1534
E01007585,E02001559,E08000017,E12000003,-1.1623,53.5244,1533
E01007586,E02001558,E08000017,E12000003,-1.2753,53.5214,1429
E01007587,E02001558,E08000017,E12000003,-1.1977,53.5498,1604
E01007588,E02001554,E08000017,E12000003,-1.1754,53.539,1630
E01007589,E02001554,E08000017,E12000003,-1.1726,53.5346,1620
E01007590,E02001575,E08000017,E12000003,-1.0755,53.4732,1215
E01007591,E02001574,E08000017,E12000003,-1.0653,53.4719,1405
E01007592,E02001575,E08000017,E12000003,-1.0806,53.4769,1720
E01007593,E02001575,E08000017,E12000003,-1.0858,53.4796,1957
E01007594,E02001574,E08000017,E12000003,-1.0573,53.4732,1957
E01007595,E02001575,E08000017,E12000003,-1.0704,53.4734,1451
E01007596,E02001574,E08000017,E12000003,-1.0563,53.4785,1182
E01007597,E02001575,E08000017,E12000003,-1.0786,53.4704,1554
E01007598,E02001574,E08000017,E12000003,-1.0643,53.4786,1465
E01007599,E02001564,E08000017,E12000003,-0.9882,53.4961,1770
E01007600,E02001564,E08000017,E12000003,-1.0194,53.5038,1336
E01007601,E02001564,E08000017,E12000003,-1.035,53.5098,1536
E01007602,E02001564,E08000017,E12000003,-0.9876,53.4868,1989
E01007603,E02001564,E08000017,E12000003,-1.0474,53.507,1565
E01007604,E02001562,E08000017,E12000003,-1.0645,53.505,1329
E01007605,E02001565,E08000017,E12000003,-1.0621,53.5003,1476
E01007606,E02001565,E08000017,E12000003,-1.0619,53.4949,2209
E01007607,E02001563,E08000017,E12000003,-1.0697,53.5021,1529
E01007609,E02001576,E08000017,E12000003,-1.0181,53.4371,2203
E01007610,E02001576,E08000017,E12000003,-1.0231,53.4325,1755
E01007611,E02001577,E08000017,E12000003,-1.1434,53.4673,1283
E01007612,E02001577,E08000017,E12000003,-1.1122,53.4344,1346
E01007613,E02001571,E08000017,E12000003,-1.2017,53.4459,1626
E01007614,E02001577,E08000017,E12000003,-1.103,53.4372,1387
E01007615,E02001577,E08000017,E12000003,-1.1015,53.4324,1267
E01007616,E02001577,E08000017,E12000003,-1.1164,53.4323,1165
E01007617,E02001559,E08000017,E12000003,-1.1939,53.5146,1457
E01007618,E02001559,E08000017,E12000003,-1.1684,53.5204,1190
E01007619,E02001559,E08000017,E12000003,-1.1827,53.5128,1835
E01007620,E02001558,E08000017,E12000003,-1.2171,53.4848,1602
E01007621,E02001545,E08000017,E12000003,-1.0674,53.5651,1394
E01007622,E02001545,E08000017,E12000003,-1.0625,53.5608,1414
E01007623,E02001545,E08000017,E12000003,-1.0684,53.5605,1221
E01007624,E02001545,E08000017,E12000003,-1.0767,53.5665,1923
E01007625,E02001542,E08000017,E12000003,-1.0142,53.6141,1403
E01007626,E02001542,E08000017,E12000003,-1.0313,53.5929,1562
E01007627,E02001542,E08000017,E12000003,-1.02,53.5997,1595
E01007628,E02001542,E08000017,E12000003,-1.0288,53.5982,1378
E01007629,E02001542,E08000017,E12000003,-1.0264,53.5939,1534
E01007630,E02001545,E08000017,E12000003,-1.0665,53.5772,1324
E01007631,E02001545,E08000017,E12000003,-1.0608,53.5736,1169
E01007632,E02001539,E08000017,E12000003,-0.9496,53.6334,1598
E01007633,E02001539,E08000017,E12000003,-0.9447,53.6326,1395
E01007634,E02001539,E08000017,E12000003,-0.9491,53.6296,1764
E01007635,E02001539,E08000017,E12000003,-0.9561,53.6227,1952
E01007636,E02001541,E08000017,E12000003,-0.9625,53.6181,1584
E01007637,E02001541,E08000017,E12000003,-0.958,53.6166,1536
E01007638,E02001541,E08000017,E12000003,-0.9549,53.6106,1530
E01007639,E02001541,E08000017,E12000003,-0.9669,53.613,2157
E01007640,E02001541,E08000017,E12000003,-0.9674,53.6055,1570
E01007641,E02001541,E08000017,E12000003,-0.9531,53.6043,1424
E01007642,E02001541,E08000017,E12000003,-0.953,53.6067,1589
E01007643,E02001560,E08000017,E12000003,-1.1175,53.5158,1630
E01007644,E02001557,E08000017,E12000003,-1.1083,53.5169,1767
E01007646,E02001557,E08000017,E12000003,-1.1186,53.5288,1587
E01007647,E02001557,E08000017,E12000003,-1.1156,53.5208,1534
E01007649,E02001557,E08000017,E12000003,-1.1105,53.5253,1472
E01007650,E02001553,E08000017,E12000003,-1.0932,53.5392,1656
E01007651,E02001553,E08000017,E12000003,-1.114,53.5367,1837
E01007652,E02001553,E08000017,E12000003,-1.1064,53.5384,2074
E01007653,E02001553,E08000017,E12000003,-1.1175,53.5346,1574
E01007654,E02001557,E08000017,E12000003,-1.1201,53.5324,1527
E01007655,E02001560,E08000017,E12000003,-1.1265,53.5296,2028
E01007656,E02001553,E08000017,E12000003,-1.085,53.5479,1636
E01007657,E02001606,E08000018,E12000003,-1.2185,53.362,1373
E01007658,E02001609,E08000018,E12000003,-1.2215,53.3572,1452
E01007659,E02001606,E08000018,E12000003,-1.213,53.3594,1080
E01007660,E02001609,E08000018,E12000003,-1.2127,53.3552,1195
E01007661,E02001609,E08000018,E12000003,-1.2266,53.3499,1471
E01007662,E02001609,E08000018,E12000003,-1.213,53.3542,1097
E01007663,E02001609,E08000018,E12000003,-1.2236,53.3462,1462
E01007664,E02001609,E08000018,E12000003,-1.1717,53.3465,1836
E01007666,E02001603,E08000018,E12000003,-1.3187,53.374,1267
E01007667,E02001607,E08000018,E12000003,-1.3178,53.3663,1535
E01007668,E02001607,E08000018,E12000003,-1.3136,53.3689,1581
E01007669,E02001607,E08000018,E12000003,-1.3082,53.3656,1447
E01007670,E02001607,E08000018,E12000003,-1.3012,53.362,1428
E01007671,E02001608,E08000018,E12000003,-1.3256,53.3635,2046
E01007672,E02001607,E08000018,E12000003,-1.3073,53.3612,1389
E01007673,E02001607,E08000018,E12000003,-1.3139,53.3608,1548
E01007674,E02001608,E08000018,E12000003,-1.307,53.3566,2100
E01007675,E02001600,E08000018,E12000003,-1.3428,53.4224,1958
E01007676,E02001602,E08000018,E12000003,-1.3668,53.4112,1627
E01007677,E02001594,E08000018,E12000003,-1.3576,53.4217,1983
E01007678,E02001600,E08000018,E12000003,-1.3424,53.409,1592
E01007679,E02001600,E08000018,E12000003,-1.3381,53.418,1966
E01007680,E02001600,E08000018,E12000003,-1.3497,53.4251,1909
E01007681,E02001589,E08000018,E12000003,-1.2626,53.427,1251
E01007682,E02001596,E08000018,E12000003,-1.2752,53.4261,1299
E01007683,E02001596,E08000018,E12000003,-1.271,53.4298,1327
E01007684,E02007002,E08000018,E12000003,-1.2666,53.4227,1795
E01007685,E02001595,E08000018,E12000003,-1.2445,53.4219,1337
E01007686,E02001596,E08000018,E12000003,-1.2835,53.4216,1421
E01007687,E02007002,E08000018,E12000003,-1.2763,53.4205,1589
E01007688,E02001596,E08000018,E12000003,-1.2886,53.4226,1485
E01007689,E02007002,E08000018,E12000003,-1.2614,53.4201,1555
E01007690,E02007002,E08000018,E12000003,-1.281,53.415,1709
E01007691,E02001589,E08000018,E12000003,-1.2606,53.4384,2028
E01007692,E02001589,E08000018,E12000003,-1.27,53.4359,1525
E01007694,E02001578,E08000018,E12000003,-1.3789,53.5107,1881
E01007695,E02001578,E08000018,E12000003,-1.3806,53.5052,2778
E01007696,E02001584,E08000018,E12000003,-1.4334,53.4785,1397
E01007697,E02001578,E08000018,E12000003,-1.3647,53.5073,1679
E01007698,E02001578,E08000018,E12000003,-1.3687,53.5025,1427
E01007699,E02001604,E08000018,E12000003,-1.3676,53.3911,2727
E01007700,E02001604,E08000018,E12000003,-1.3472,53.3839,1955
E01007701,E02001604,E08000018,E12000003,-1.3532,53.387,1615
E01007702,E02001602,E08000018,E12000003,-1.3639,53.405,1716
E01007703,E02001602,E08000018,E12000003,-1.3738,53.4073,1224
E01007704,E02001602,E08000018,E12000003,-1.3702,53.4025,1552
E01007705,E02001602,E08000018,E12000003,-1.3776,53.4051,1463
E01007706,E02001604,E08000018,E12000003,-1.359,53.3998,1338
E01007707,E02001602,E08000018,E12000003,-1.3667,53.3998,1466
E01007708,E02001598,E08000018,E12000003,-1.328,53.4231,1691
E01007709,E02001598,E08000018,E12000003,-1.3149,53.4198,1478
E01007710,E02001598,E08000018,E12000003,-1.3205,53.423,1554
E01007711,E02001598,E08000018,E12000003,-1.3199,53.4161,1769
E01007712,E02001600,E08000018,E12000003,-1.3292,53.4156,2034
E01007713,E02001600,E08000018,E12000003,-1.3326,53.4114,1632
E01007714,E02001594,E08000018,E12000003,-1.3515,53.4302,2249
E01007715,E02001593,E08000018,E12000003,-1.3787,53.4294,1931
E01007716,E02001593,E08000018,E12000003,-1.3691,53.433,1946
E01007717,E02001593,E08000018,E12000003,-1.3806,53.4358,1771
E01007718,E02001593,E08000018,E12000003,-1.3885,53.429,1559
E01007719,E02001587,E08000018,E12000003,-1.3013,53.4473,1234
E01007720,E02001587,E08000018,E12000003,-1.2981,53.4512,1525
E01007721,E02001587,E08000018,E12000003,-1.3115,53.4425,1639
E01007723,E02001590,E08000018,E12000003,-1.3133,53.437,1402
E01007724,E02001598,E08000018,E12000003,-1.305,53.4224,1415
E01007725,E02001596,E08000018,E12000003,-1.2755,53.4312,1226
E01007726,E02001596,E08000018,E12000003,-1.2824,53.4276,1532
E01007727,E02001587,E08000018,E12000003,-1.2914,53.4474,1412
E01007728,E02001586,E08000018,E12000003,-1.3664,53.4506,1157
E01007729,E02001586,E08000018,E12000003,-1.373,53.4513,1553
E01007730,E02001586,E08000018,E12000003,-1.3825,53.4503,1394
E01007731,E02001586,E08000018,E12000003,-1.3699,53.4552,1147
E01007732,E02001586,E08000018,E12000003,-1.3898,53.4532,1297
E01007733,E02001586,E08000018,E12000003,-1.3815,53.4542,1232
E01007734,E02001598,E08000018,E12000003,-1.3306,53.4276,1736
E01007735,E02001590,E08000018,E12000003,-1.3238,53.4304,1431
E01007736,E02001591,E08000018,E12000003,-1.3339,53.4386,1634
E01007737,E02001590,E08000018,E12000003,-1.3178,53.4367,1627
E01007738,E02001590,E08000018,E12000003,-1.3259,53.4386,1516
E01007739,E02001590,E08000018,E12000003,-1.3246,53.4348,1525
E01007740,E02001588,E08000018,E12000003,-1.3862,53.4421,1527
E01007741,E02001592,E08000018,E12000003,-1.3895,53.4367,1461
E01007742,E02001592,E08000018,E12000003,-1.3973,53.4394,1417
E01007743,E02001592,E08000018,E12000003,-1.4039,53.4397,1185
E01007744,E02001592,E08000018,E12000003,-1.3946,53.4324,1446
E01007745,E02001592,E08000018,E12000003,-1.4004,53.4295,1619
E01007746,E02001592,E08000018,E12000003,-1.414,53.4292,1450
E01007747,E02001608,E08000018,E12000003,-1.2758,53.3413,1309
E01007748,E02001610,E08000018,E12000003,-1.2574,53.3512,1410
E01007749,E02001610,E08000018,E12000003,-1.2586,53.3437,1852
E01007750,E02001608,E08000018,E12000003,-1.2842,53.3425,1606
E01007751,E02001610,E08000018,E12000003,-1.2767,53.3378,2314
E01007752,E02001610,E08000018,E12000003,-1.2591,53.3354,1483
E01007753,E02001610,E08000018,E12000003,-1.2588,53.3184,1590
E01007754,E02001595,E08000018,E12000003,-1.2198,53.4313,1317
E01007755,E02001595,E08000018,E12000003,-1.2131,53.4307,1278
E01007756,E02001595,E08000018,E12000003,-1.2188,53.429,1382
E01007757,E02001597,E08000018,E12000003,-1.1974,53.4285,1583
E01007758,E02001597,E08000018,E12000003,-1.2049,53.4291,1505
E01007759,E02001597,E08000018,E12000003,-1.1924,53.4264,1446
E01007760,E02001597,E08000018,E12000003,-1.1945,53.4195,1615
E01007761,E02001595,E08000018,E12000003,-1.2237,53.4246,1577
E01007762,E02001595,E08000018,E12000003,-1.2121,53.4234,1403
E01007763,E02001597,E08000018,E12000003,-1.199,53.4215,1536
E01007764,E02001597,E08000018,E12000003,-1.1871,53.4182,1827
E01007765,E02001591,E08000018,E12000003,-1.3378,53.4301,1395
E01007766,E02001591,E08000018,E12000003,-1.3295,53.4325,1461
E01007767,E02001594,E08000018,E12000003,-1.344,53.4281,1495
E01007768,E02001591,E08000018,E12000003,-1.3433,53.4368,1995
E01007769,E02001594,E08000018,E12000003,-1.3486,53.4366,1723
E01007770,E02001591,E08000018,E12000003,-1.334,53.4348,1768
E01007771,E02001583,E08000018,E12000003,-1.3349,53.4679,1327
E01007772,E02001583,E08000018,E12000003,-1.3133,53.4697,1375
E01007773,E02001583,E08000018,E12000003,-1.327,53.4672,1421
E01007774,E02001583,E08000018,E12000003,-1.3302,53.4649,1447
E01007775,E02001585,E08000018,E12000003,-1.3359,53.4623,1355
E01007776,E02001585,E08000018,E12000003,-1.3355,53.4597,1542
E01007777,E02001581,E08000018,E12000003,-1.3075,53.4768,2192
E01007778,E02001582,E08000018,E12000003,-1.3541,53.4731,1398
E01007779,E02001582,E08000018,E12000003,-1.3626,53.4745,1959
E01007780,E02001582,E08000018,E12000003,-1.3447,53.4716,1397
E01007781,E02001582,E08000018,E12000003,-1.3502,53.4698,1474
E01007782,E02001582,E08000018,E12000003,-1.343,53.465,1467
E01007783,E02001585,E08000018,E12000003,-1.3412,53.4573,1704
E01007784,E02001585,E08000018,E12000003,-1.3443,53.4546,1719
E01007785,E02001606,E08000018,E12000003,-1.2017,53.3649,1364
E01007786,E02001606,E08000018,E12000003,-1.2097,53.3637,1180
E01007788,E02001605,E08000018,E12000003,-1.2015,53.3754,1495
E01007789,E02001605,E08000018,E12000003,-1.2127,53.3765,1580
E01007790,E02001606,E08000018,E12000003,-1.2061,53.3703,1659
E01007791,E02001606,E08000018,E12000003,-1.2011,53.3679,1375
E01007792,E02001605,E08000018,E12000003,-1.2172,53.3675,1240
E01007793,E02001581,E08000018,E12000003,-1.325,53.4815,1392
E01007794,E02001581,E08000018,E12000003,-1.3149,53.4812,1316
E01007795,E02001581,E08000018,E12000003,-1.3147,53.4757,1327
E01007796,E02001580,E08000018,E12000003,-1.3151,53.4908,1161
E01007797,E02001580,E08000018,E12000003,-1.3115,53.4923,1222
E01007798,E02001580,E08000018,E12000003,-1.3083,53.4828,1554
E01007799,E02001580,E08000018,E12000003,-1.3234,53.4863,1460
E01007800,E02001580,E08000018,E12000003,-1.3092,53.4869,1550
E01007801,E02001584,E08000018,E12000003,-1.4174,53.4488,1447
E01007802,E02001584,E08000018,E12000003,-1.4342,53.4612,1241
E01007803,E02001584,E08000018,E12000003,-1.436,53.4555,1261
E01007804,E02001588,E08000018,E12000003,-1.403,53.4479,1404
E01007805,E02001588,E08000018,E12000003,-1.3957,53.4467,1466
E01007806,E02001588,E08000018,E12000003,-1.39,53.4445,1373
E01007807,E02001588,E08000018,E12000003,-1.3968,53.4425,1433
E01007808,E02001584,E08000018,E12000003,-1.4284,53.4638,1322
E01007809,E02001603,E08000018,E12000003,-1.262,53.3922,1646
E01007810,E02001603,E08000018,E12000003,-1.2508,53.3925,2942
E01007811,E02007002,E08000018,E12000003,-1.3214,53.4113,1291
E01007812,E02007002,E08000018,E12000003,-1.3151,53.4084,1240
E01007815,E02001603,E08000018,E12000003,-1.26,53.3958,1637
E01007816,E02001579,E08000018,E12000003,-1.336,53.4951,1693
E01007817,E02001579,E08000018,E12000003,-1.3508,53.4956,1449
E01007818,E02001580,E08000018,E12000003,-1.3312,53.4873,1600
E01007819,E02001579,E08000018,E12000003,-1.3428,53.4921,1552
E01007820,E02001579,E08000018,E12000003,-1.3357,53.5012,1748
E01007821,E02001579,E08000018,E12000003,-1.3396,53.5001,1585
E01007822,E02001579,E08000018,E12000003,-1.3527,53.5007,1937
E01007823,E02001679,E08000019,E12000003,-1.4855,53.328,1678
E01007824,E02001676,E08000019,E12000003,-1.4912,53.3311,1332
E01007825,E02001676,E08000019,E12000003,-1.4991,53.3378,1439
E01007826,E02001676,E08000019,E12000003,-1.4927,53.327,1494
E01007827,E02001674,E08000019,E12000003,-1.4685,53.3422,1876
E01007828,E02001669,E08000019,E12000003,-1.484,53.3436,1737
E01007829,E02001669,E08000019,E12000003,-1.4857,53.348,1567
E01007830,E02001674,E08000019,E12000003,-1.4706,53.3464,1466
E01007831,E02001669,E08000019,E12000003,-1.483,53.3408,1575
E01007832,E02001669,E08000019,E12000003,-1.4759,53.3423,1516
E01007833,E02001674,E08000019,E12000003,-1.4734,53.3309,1661
E01007834,E02001676,E08000019,E12000003,-1.4873,53.3365,1610
E01007835,E02001672,E08000019,E12000003,-1.4275,53.3406,1335
E01007836,E02001672,E08000019,E12000003,-1.4198,53.34,1583
E01007838,E02006869,E08000019,E12000003,-1.3983,53.3502,1433
E01007839,E02006869,E08000019,E12000003,-1.404,53.3508,1598
E01007841,E02006869,E08000019,E12000003,-1.4075,53.3477,1511
E01007842,E02006869,E08000019,E12000003,-1.3996,53.3438,1572
E01007843,E02001672,E08000019,E12000003,-1.4159,53.3462,1680
E01007846,E02001672,E08000019,E12000003,-1.4235,53.3436,1381
E01007847,E02001624,E08000019,E12000003,-1.4243,53.4233,1287
E01007848,E02001623,E08000019,E12000003,-1.4387,53.4184,1794
E01007849,E02001620,E08000019,E12000003,-1.4443,53.423,2116
E01007850,E02001624,E08000019,E12000003,-1.4286,53.4193,1383
E01007851,E02001623,E08000019,E12000003,-1.4437,53.4167,1491
E01007852,E02001624,E08000019,E12000003,-1.4193,53.4206,1492
E01007853,E02001624,E08000019,E12000003,-1.4298,53.4148,1750
E01007854,E02001624,E08000019,E12000003,-1.423,53.4139,1433
E01007855,E02001624,E08000019,E12000003,-1.4324,53.409,1989
E01007856,E02001617,E08000019,E12000003,-1.437,53.4329,1312
E01007857,E02001620,E08000019,E12000003,-1.4426,53.4287,1682
E01007858,E02001648,E08000019,E12000003,-1.5233,53.3711,1373
E01007861,E02001648,E08000019,E12000003,-1.5335,53.3696,1582
E01007862,E02001648,E08000019,E12000003,-1.5094,53.3723,3539
E01007863,E02001646,E08000019,E12000003,-1.502,53.3699,1613
E01007864,E02001646,E08000019,E12000003,-1.494,53.3697,1609
E01007865,E02001648,E08000019,E12000003,-1.5257,53.3674,1744
E01007866,E02001640,E08000019,E12000003,-1.4988,53.3817,1732
E01007867,E02001640,E08000019,E12000003,-1.5008,53.3785,1918
E01007868,E02001640,E08000019,E12000003,-1.5074,53.3782,1301
E01007869,E02001630,E08000019,E12000003,-1.4592,53.4012,1601
E01007870,E02001629,E08000019,E12000003,-1.4665,53.3994,1793
E01007871,E02001629,E08000019,E12000003,-1.4706,53.4043,1786
E01007872,E02001630,E08000019,E12000003,-1.4573,53.4034,1802
E01007873,E02001630,E08000019,E12000003,-1.4508,53.4032,2216
E01007874,E02001632,E08000019,E12000003,-1.4565,53.396,1894
E01007875,E02001632,E08000019,E12000003,-1.4648,53.3948,1811
E01007878,E02006868,E08000019,E12000003,-1.4438,53.3771,1312
E01007879,E02006868,E08000019,E12000003,-1.4537,53.3767,1488
E01007881,E02006868,E08000019,E12000003,-1.4412,53.3725,1533
E01007882,E02006868,E08000019,E12000003,-1.4476,53.3737,1476
E01007883,E02001637,E08000019,E12000003,-1.425,53.3879,1924
E01007885,E02006868,E08000019,E12000003,-1.4483,53.3822,1979
